"","date_dep","date_coll","stream","deployment","rhodo_acer","N_coarse","mean_k_coarse","sd_k_coarse","se_k_coarse","ci_k_coarse","N_fine","mean_k_fine","sd_k_fine","se_k_fine","ci_k_fine","N_shred","mean_k_shred","sd_k_shred","se_k_shred","ci_k_shred","N_shred_new","mean_k_shred_new","sd_k_shred_new","se_k_shred_new","ci_k_shred_new","mean_temp","sd_temp","days_in_record_temp","mean_flow","sd_flow","days_in_record","mean_nh4.mgl","sd_nh4.mgl","N_nh4.mgl","mean_no3.mgl","sd_no3.mgl","N_no3.mgl","mean_po4.mgl","sd_po4.mgl","N_po4.mgl","mean_din.mgl","sd_din.mgl","N_din.mgl"
"1",2017-09-21,2017-11-15,"WS02","1","A",4,0.0176337868846794,0.0046052702710479,0.00230263513552395,0.00732801267946465,4,0.0135708165757892,0.00110694232933577,0.000553471164667883,0.00176139226307838,4,0.0040629703088902,0.00482158943632387,0.00241079471816193,0.00767222474361193,4,0.0021949974267436,0.00262579827022603,0.00131289913511302,0.00417823100175059,14.2732218191964,2.1427337165687,56,1.03457341266071,0.664438441525047,56,0.002625,0.00118773493916542,8,0.00725,0.00486239212146215,8,0.01175,0.00231455024943138,8,0.009875,0.00470372193055669,8
"2",2017-09-21,2017-11-15,"WS02","1","R",3,0.00445070038141112,0.00290068013227297,0.0016747084552008,0.00720568890630422,4,0.00315880358800907,0.000192030149155336,9.60150745776682e-05,0.00030556281934124,3,0.00129821655157038,0.00274167533929688,0.00158290699517361,0.00681069910372327,3,0.000757359113618631,0.00153480836232944,0.000886122021145388,0.00381267533317232,14.2732218191964,2.1427337165687,56,1.03457341266071,0.664438441525047,56,0.002625,0.00118773493916542,8,0.00725,0.00486239212146215,8,0.01175,0.00231455024943138,8,0.009875,0.00470372193055669,8
"3",2017-09-21,2017-11-15,"WS06","1","A",4,0.0151916660010666,0.00263960058779469,0.00131980029389734,0.00420019356902595,4,0.0137062790792633,0.00095936604486454,0.00047968302243227,0.0015265654624469,4,0.00148538692180325,0.00190412508073234,0.00095206254036617,0.00302988791398734,4,0.000768317085062391,0.000989552925578939,0.00049477646278947,0.00157459952594569,13.8385630580357,3.26326568184327,56,1.078404017875,0.910281166026516,56,0.0017847065,0.000666811333936583,8,0.040625,0.0309050966670548,8,0.003967560875,0.00376181117190409,8,0.0424097065,0.0307245801423957,8
"4",2017-09-21,2017-11-15,"WS06","1","R",3,0.00451697602645382,0.00117109704171937,0.000676133192283852,0.00290916632545433,4,0.004755969183651,0.000230463709586351,0.000115231854793175,0.00036671919053753,3,-0.000204479103899337,0.00142727799887956,0.000824039336861545,0.00354555510216826,3,-7.48561154270707e-05,0.000682949987830116,0.000394301359316769,0.00169654182000822,13.8385630580357,3.26326568184327,56,1.078404017875,0.910281166026516,56,0.0017847065,0.000666811333936583,8,0.040625,0.0309050966670548,8,0.003967560875,0.00376181117190409,8,0.0424097065,0.0307245801423957,8
"5",2017-09-21,2017-11-15,"WS07","1","A",4,0.0145509714251921,0.00150411548893709,0.000752057744468544,0.00239338339024392,4,0.0132190541756133,0.00204673459408945,0.00102336729704473,0.00325681147342816,4,0.0013319172495788,0.00281946508049896,0.00140973254024948,0.00448639811415518,4,0.000713931404673938,0.00142491647957718,0.000712458239788588,0.00226736009288413,14.0994768415179,2.39025398045349,56,7.41450892876786,3.51767700828956,56,0.002,0.0010690449676497,8,0.006875,0.0023566016694748,8,0.003152024375,0.00317209252453712,8,0.008875,0.00294897076476329,8
"6",2017-09-21,2017-11-15,"WS07","1","R",3,0.00594787144697775,0.00315987973597047,0.0018243574161694,0.00784957641671993,4,0.00406911038828062,0.000408496007384437,0.000204248003692219,0.000650008304711874,3,0.00175255890775179,0.00289216995731726,0.00166979510339927,0.00718454845976316,3,0.000983158843539947,0.00162242011352104,0.000936704689280035,0.00403031498829986,14.0994768415179,2.39025398045349,56,7.41450892876786,3.51767700828956,56,0.002,0.0010690449676497,8,0.006875,0.0023566016694748,8,0.003152024375,0.00317209252453712,8,0.008875,0.00294897076476329,8
"7",2017-09-21,2017-11-15,"WS08","1","R",4,0.00431380477691515,0.00087227116845943,0.000436135584229715,0.00138797807863461,4,0.00331390943618103,0.000250180563571692,0.000125090281785846,0.000398093105096264,4,0.000999895340734123,0.000964712983099211,0.000482356491549606,0.00153507363436165,4,0.000534593130294679,0.000527250443553948,0.000263625221776974,0.000838973113023728,13.6360518043155,2.88918942025276,58,202.336805561429,159.712136342526,56,0.002019870375,0.00104909379813164,8,0.003875,0.00188509188862809,8,0.005489151,0.00502317302760041,8,0.005894870375,0.00225428808309053,8
"8",2017-09-21,2017-11-15,"WS08","1","A",3,0.0151798268564368,0.00458005450472712,0.00264429570120736,0.0113774861170646,4,0.0139215121224049,0.000528957925904079,0.00026447896295204,0.000841690098471985,3,0.00141043074330157,0.00412466340575699,0.0023813755276304,0.0102462319145175,3,0.000773760018943331,0.00214356810555974,0.00123758962277121,0.00532491836872617,13.6360518043155,2.88918942025276,58,202.336805561429,159.712136342526,56,0.002019870375,0.00104909379813164,8,0.003875,0.00188509188862809,8,0.005489151,0.00502317302760041,8,0.005894870375,0.00225428808309053,8
"9",2017-09-21,2017-11-15,"WS13","1","A",4,0.00972681063050319,0.0033393400018145,0.00166967000090725,0.00531363512543032,4,0.0109689950853544,0.000259904038307364,0.000129952019153682,0.000413565323219792,4,-0.00124218445485125,0.00321287191274487,0.00160643595637244,0.00511239617403236,4,-0.000518258617789312,0.00140798827443479,0.000703994137217395,0.00224042354092889,13.7672902715774,2.6005706183782,56,2.05724206348214,1.44552982086807,56,0.002013201875,0.000736645894016238,8,0.00388325025,0.0029398566590665,8,0.0030926165,0.00319534953463936,8,0.005896452125,0.00243517806602934,8
"10",2017-09-21,2017-11-15,"WS13","1","R",4,0.00300585600122775,0.00197315486231311,0.000986577431156556,0.00313972970066047,4,0.00313911170838533,0.000469185218167472,0.000234592609083736,0.000746578382025401,4,-0.000133255707157582,0.00201682494901643,0.00100841247450822,0.00320921855370067,4,1.22517848418973e-05,0.00105489784448322,0.000527448922241609,0.00167857787381368,13.7672902715774,2.6005706183782,56,2.05724206348214,1.44552982086807,56,0.002013201875,0.000736645894016238,8,0.00388325025,0.0029398566590665,8,0.0030926165,0.00319534953463936,8,0.005896452125,0.00243517806602934,8
